id,driver_id,driver_ssign_id,imei,date_from,date_to,overspeed_accuracy,overspeed_zone,overspeed_road,overspeed_standard,os_acc_distance,os_zo_distance,os_ro_distance,os_st_distance,distance_traveled,duration_traveled,engine_idle,harsh_breaking,harsh_cornering,harsh_acceleration,seat_belt,engine_work,type
12628,1752,,866069065593186,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,28,0,0,0,104.787,246.13,19082,25231,0,0,0,132,44313,0
12629,1753,,2199650153,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,12,0,0,0,9.966,67.17,9287,22197,0,0,0,102,31484,0
12630,1754,,2199654342,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,46,0,0,0,54.582,218.01,26336,60058,0,0,0,218,86394,0
12631,1755,,2199652680,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,86400,0,0,0,0,86400,0
12632,1756,,2199653996,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,10,0,0,0,17.279,34.38,2140,28674,0,0,0,14,30814,0
12633,1757,,2199656425,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,1,0,0,0,0.576,38.64,27140,33515,0,0,0,36,60655,0
12634,1758,,2199655530,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,13,0,0,0,13.669,135.17,20113,51414,0,0,0,97,71527,0
12635,1759,,2199651596,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,31,0,0,0,64.723,144.21,13602,37205,0,0,0,73,50807,0
12636,1760,,864454070104587,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,1,0,0,0,0.301,5.55,934,27327,0,0,0,11,28261,0
12637,1761,,2199650657,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,33,0,0,0,22.526,273.91,27042,34275,0,0,0,246,61317,0
12638,1763,,864454072189081,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,12,0,0,0,24.054,86.27,8813,22099,0,0,0,76,30912,0
12639,1766,,864454072104924,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,28,0,0,0,50.204,195.32,20490,29416,0,0,0,159,49906,0
12640,1767,,866069062291800,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,18,0,0,0,47.967,116.9,10700,36389,0,0,0,81,47089,0
12641,1768,,866069062458227,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,17,0,0,0,34.718,121.5,16139,16267,0,0,0,90,32406,0
12642,1770,,2199655525,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,46.14,6700,39247,0,0,0,89,45947,0
12643,1771,,2199654347,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,9,0,0,0,3.811,73.73,17426,21099,0,0,0,95,38525,0
12644,1834,,354018116861208,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,133.26,9162,42709,0,0,0,22,51871,0
12645,1835,,354018114517018,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,42057,0,0,0,0,42057,0
12646,1836,,359633105020346,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,1810,0
12647,1837,,354018117268817,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,29561,0,0,0,0,29561,0
12648,1838,,359632109406857,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,16,0,0,0,101.359,139.57,7747,78139,0,0,0,10,85886,0
12649,1838,,354018117329999,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,24.08,4359,6767,0,0,0,37,11126,0
12650,1839,,350317179828847,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,50.92,7785,63406,0,0,0,87,71191,0
12651,1840,,354018114945961,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,58.94,7409,5399,0,0,0,39,12808,0
12652,1841,,354018117511372,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,3,0,0,0,2.782,114.04,10310,14130,0,0,0,33,24440,0
12653,1842,,2199651959,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,3260,0,0,0,0,3260,0
12654,1843,,354018117328918,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,27,0,0,0,173.313,229.64,12651,41909,0,0,0,35,54560,0
12655,2358,,864454070104496,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,13,0,0,0,112.948,131.56,6354,29443,0,0,0,43,35797,0
12656,2731,,354018117311344,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,58809,0,0,0,0,58809,0
12657,1383,,866069064178450,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12658,2577,,867747071243438,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,1325,0
12659,1615,,354018114470465,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,43,0,0,0,98.771,189.91,17612,40123,0,0,0,115,57735,0
12660,1617,,354018114494507,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,2,0,0,0,1.998,17.73,2063,58378,0,0,0,10,60441,0
12661,1618,,354018114507639,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,35,0,0,0,158.363,230.7,14008,43422,0,0,0,57,57430,0
12662,1619,,354018114470382,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,18,0,0,0,17.382,87.79,12219,47492,0,0,0,85,59711,0
12663,1620,,354018114470390,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,27.52,7127,38094,0,0,0,41,45221,0
12664,1621,,354018114506409,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,23,0,0,0,8.92,120.12,12179,14799,0,0,0,43,26978,0
12665,1622,,354018114470283,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,3225,0,0,0,0,3225,0
12666,1625,,354018114501186,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,6,0,0,0,5.135,55.43,6445,15530,0,0,0,44,21975,0
12667,1878,,866069063634149,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,21,0,0,0,27.745,90.82,10684,28306,0,0,0,82,38990,0
12668,1879,,864454071983542,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,30,0,0,0,49.396,119.23,10000,20584,0,0,0,45,30584,0
12669,3671,,2199652755,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,19,0,0,0,76.961,128.12,8227,78168,0,0,0,58,86395,0
12670,2599,2600001E97458E01,350424068200417,"2025-12-08 07:29:09","2025-12-09 00:00:00",0,0,0,43,0,0,0,89.334,194.83,12931,32773,0,0,0,37,45704,0
12671,2602,9F00001E96DD6701,350424068300043,"2025-12-08 17:12:17","2025-12-08 18:19:22",0,0,0,0,0,0,0,0,0.76,1556,2233,0,0,0,3,3789,0
12672,2602,9F00001E96DD6701,350612070034176,"2025-12-08 05:07:39","2025-12-08 05:36:06",0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,1620,0
12673,2648,0300001E96B94801,350612070034176,"2025-12-08 05:36:07","2025-12-08 17:18:37",0,0,0,0,0,0,0,0,291.68,23924,18034,0,0,0,36,41958,0
12674,2650,8900001E96917001,350424060043443,"2025-12-08 18:49:23","2025-12-09 00:00:00",0,0,0,18,0,0,0,2.903,129.35,15998,2636,0,0,0,81,18634,0
12675,2655,2700001E96467801,357544374333686,"2025-12-08 07:49:59","2025-12-09 00:00:00",0,0,0,2,0,0,0,3.92,372.63,28144,17517,0,0,0,39,45661,0
12676,2656,DC00001E96A3A901,359633105773134,"2025-12-08 17:27:35","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,97.92,13853,9675,0,0,0,35,23528,0
12677,2510,010000011FA8FD01,359632107875178,"2025-12-08 04:49:31","2025-12-08 09:22:02",0,0,0,0,0,0,0,0,26.3,3999,12351,0,0,0,14,16350,0
12678,2528,D80000011A9BD201,359632108013936,"2025-12-08 12:06:10","2025-12-09 00:00:00",0,0,0,6,0,0,0,11.301,42.69,4710,36960,0,0,0,27,41670,0
12679,2537,0D0000011E1D1C01,359632107621036,"2025-12-08 08:42:14","2025-12-08 11:41:37",0,0,0,15,0,0,0,40.777,63.89,4811,5921,0,0,0,27,10732,0
12680,2541,140000011E09A001,864636062555905,"2025-12-08 11:14:35","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0.15,332,2747,0,0,0,0,3079,0
12681,2543,84000004B009F101,359632107621036,"2025-12-08 06:08:53","2025-12-08 08:42:13",0,0,0,0,0,0,0,0,1.95,305,8888,0,0,0,6,9193,0
12682,2543,84000004B009F101,359632108013936,"2025-12-08 09:08:07","2025-12-08 12:06:09",0,0,0,3,0,0,0,7.015,34.54,4436,1661,0,0,0,36,6097,0
12683,2544,7E0000011E060301,354018118446685,"2025-12-08 07:30:41","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0.05,41,9001,0,0,0,0,9042,0
12684,2544,7E0000011E060301,359632108013936,"2025-12-08 07:56:02","2025-12-08 09:08:06",0,0,0,0,0,0,0,0,2.86,863,0,0,0,0,2,863,0
12685,2544,7E0000011E060301,359632108016558,"2025-12-08 10:03:52","2025-12-09 00:00:00",0,0,0,1,0,0,0,1.01,17,2821,27050,0,0,0,36,29871,0
12686,2548,C700000118ECDD01,359632107621036,"2025-12-08 11:41:38","2025-12-09 00:00:00",0,0,0,1,0,0,0,0.882,13.14,1913,35054,0,0,0,21,36967,0
12687,2548,C700000118ECDD01,863719061834199,"2025-12-08 11:22:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0.81,348,0,0,0,0,0,348,0
12688,2555,580000011E0CE501,359632104726549,"2025-12-08 13:35:27","2025-12-08 14:06:36",0,0,0,1,0,0,0,1.009,11.99,1434,373,0,0,0,12,1807,0
12689,2555,580000011E0CE501,359632107875178,"2025-12-08 09:22:03","2025-12-09 00:00:00",0,0,0,6,0,0,0,56.64,112.22,7662,7714,0,0,0,32,15376,0
12690,2555,580000011E0CE501,359632108018711,"2025-12-08 14:07:55","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,30013,0,0,0,0,30013,0
12691,2559,D90000011BA17701,359632107562065,"2025-12-08 06:22:31","2025-12-08 14:26:02",0,0,0,9,0,0,0,78.832,103.5,6572,19100,0,0,0,23,25672,0
12692,2564,8D0000011C203F01,359632107577279,"2025-12-08 06:33:58","2025-12-09 00:00:00",1,0,0,1,1.589,0,0,1.589,49.32,7934,29928,0,0,0,51,37862,0
12693,2571,EF0000011C33F501,354018119605974,"2025-12-08 09:49:09","2025-12-08 12:22:30",0,0,0,0,0,0,0,0,2.04,604,928,0,0,0,1,1532,0
12694,2571,EF0000011C33F501,359632104726549,"2025-12-08 14:06:37","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,14.05,3645,20115,0,0,0,9,23760,0
12695,2571,EF0000011C33F501,359632108018711,"2025-12-08 05:35:38","2025-12-08 14:07:54",0,0,0,3,0,0,0,2.377,47.28,8103,22495,0,0,0,71,30598,0
12696,2597,D90000011BA17701,359632107562065,"2025-12-08 06:22:31","2025-12-08 14:26:02",0,0,0,9,0,0,0,78.832,103.5,6572,19100,0,0,0,23,25672,0
12697,2691,3500000133CC7B01,354018119605974,"2025-12-08 06:24:50","2025-12-08 09:49:08",0,0,0,0,0,0,0,0,0,0,12255,0,0,0,0,12255,0
12698,2691,3500000133CC7B01,359632108011641,"2025-12-08 08:36:20","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,45015,0,0,0,0,45015,0
12699,4051,C300001E96B06F01,359632107562065,"2025-12-08 14:26:03","2025-12-09 00:00:00",0,0,0,2,0,0,0,1.449,11.17,1788,1129,0,0,0,10,2917,0
12700,3748,,354018112441641,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,12,0,0,0,15.35,112.66,15271,70769,0,0,0,212,86040,0
12701,3752,,867556044738766,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,10,0,0,0,28.581,150.52,19054,66958,0,0,0,175,86012,0
12702,3754,,354018112387596,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,63,0,0,0,139.505,346.16,32036,54037,0,0,0,419,86073,0
12703,3758,,354018111437913,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,85894,0,0,0,0,85894,0
12704,3766,,354018117340715,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,85994,0,0,0,0,85994,0
12705,6009,,864454072388121,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,130.59,20226,31869,0,0,0,217,52095,0
12706,6013,,867747077566758,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,2.78,479,4773,0,0,0,3,5252,0
12707,1613,,869640059654460,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,11,0,0,0,74.182,100.67,17658,68570,0,0,0,26,86228,0
12708,1646,,868328058110707,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,17.59,33744,51298,0,0,0,24,85042,0
12709,1647,,868328058258605,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,2,0,0,0,1.792,82.98,7869,76259,0,0,0,46,84128,0
12710,1648,,862095055768631,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,8,0,0,0,74.3,95.32,5008,78420,0,0,0,19,83428,0
12711,1649,,862095055768649,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,4,0,0,0,13.304,170.66,13864,67854,0,0,0,92,81718,0
12712,1650,,869640059625254,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,6,0,0,0,5.736,16.28,1798,1223,0,0,0,9,3021,0
12713,1651,,866557059740821,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,8,0,0,0,16.992,78.44,18667,49521,0,0,0,81,68188,0
12714,1653,,868328058251394,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,131.61,13095,68267,0,0,0,106,81362,0
12715,1654,,868328058257912,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,17,0,0,0,33.358,122.73,10755,71403,0,0,0,62,82158,0
12716,1655,,869640059817190,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,8,0,0,0,7.056,164.98,17119,56188,0,0,0,103,73307,0
12717,1657,,862095055722661,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,31,0,0,0,53.537,84.75,6253,9392,0,0,0,27,15645,0
12718,1658,,866557059756439,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,20,0,0,0,21.393,83.18,7939,75542,0,0,0,49,83481,0
12719,1661,,866557059756272,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,1,0,0,0,0.578,21.3,2231,79435,0,0,0,20,81666,0
12720,1664,,866557059758575,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,9.69,966,83164,0,0,0,13,84130,0
12721,1665,,869640059771090,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,83.36,7560,75136,0,0,0,41,82696,0
12722,1666,,868328058250644,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,23,0,0,0,116.887,176.42,12311,68830,0,0,0,60,81141,0
12723,1667,,869640059815467,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,7,0,0,0,105.377,182.04,29270,53696,0,0,0,58,82966,0
12724,1668,,869640059606916,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,10,0,0,0,9.13,63.83,6422,79695,0,0,0,42,86117,0
12725,1670,,862095055823386,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,13,0,0,0,17.412,100.35,9829,17559,0,0,0,62,27388,0
12726,1671,,862095055788597,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,3,0,0,0,4.549,68.2,6853,23127,0,0,0,39,29980,0
12727,1672,,868328058230802,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,7,0,0,0,19.555,118.18,15656,67919,0,0,0,116,83575,0
12728,1674,,862095055813239,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,30,0,0,0,51.846,243.83,18096,64686,0,0,0,84,82782,0
12729,1676,,868328058230778,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,59,0,0,0,144.4,297.79,20633,61265,0,0,0,122,81898,0
12730,1678,,350317177611534,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12731,1681,,868328058251469,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,42,0,0,0,60.495,198.85,14854,66937,0,0,0,97,81791,0
12732,1682,,350317177611310,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,84738,0,0,0,0,84738,0
12733,1683,,862095055932013,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12734,1684,,866557059760852,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,36,0,0,0,66.275,259.27,22492,59468,0,0,0,129,81960,0
12735,1687,,862095055920232,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,13,0,0,0,162.677,216.17,11384,71486,0,0,0,55,82870,0
12736,1688,,866557059733248,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12737,1689,,862095055734625,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12738,1690,,862095055717927,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,154.17,18677,61645,0,0,0,80,80322,0
12739,1387,,2199655842,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,43,0,0,0,67.257,200.2,18116,33054,0,0,0,179,51170,0
12740,1388,,861076080321308,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,15,0,0,0,27.502,183.22,23926,21329,0,0,0,160,45255,0
12741,1389,,2199653921,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,8,0,0,0,3.519,56.8,7697,41343,0,0,0,50,49040,0
12742,1390,,2159650073,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,45.68,2872,80319,0,0,0,26,83191,0
12743,1393,,2199655773,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,23,0,0,0,25.703,94.62,10675,13951,0,0,0,54,24626,0
12744,1394,,866069063576431,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,111.14,21092,28039,0,0,0,110,49131,0
12745,2666,,864636062600222,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,1,0,0,0,4.076,119.88,11614,21208,0,0,0,22,32822,0
12746,2667,,864636062735242,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,26009,0,0,0,0,26009,0
12747,2669,,866069062163850,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12748,2670,,864454072334430,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,10,0,0,0,23.987,161.76,12744,14152,0,0,0,54,26896,0
12749,2674,,864636063606400,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,139.7,16152,27463,0,0,0,39,43615,0
12750,2675,,864454074156021,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,1,0,0,0,0.885,26.59,2906,19208,0,0,0,5,22114,0
12751,2678,,864636062735358,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,61481,0,0,0,0,61481,0
12752,2679,,864636063629493,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,2,0,0,0,1.297,35.87,3737,10740,0,0,0,12,14477,0
12753,2681,,866069063370165,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,59,0,0,0,102.492,404.81,26113,8443,0,0,0,56,34556,0
12754,2682,,864454072186509,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,4,0,0,0,10.545,101.21,12155,36294,0,0,0,19,48449,0
12755,2683,,864454070420827,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,7,0,0,0,10.382,281.75,19881,7634,0,0,0,15,27515,0
12756,2684,,864454070462654,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,111.49,13005,26594,0,0,0,22,39599,0
12757,2686,,864454070271808,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12758,2687,,864454070295534,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12759,2688,,864636062617572,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,267.81,25694,25720,0,0,0,63,51414,0
12760,2689,,864636062748062,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12761,1407,,2199655426,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,35,0,0,0,65.629,333.42,28187,29947,0,0,0,155,58134,0
12762,2797,,350424063139115,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,14,0,0,0,7.927,140.23,21579,64670,0,0,0,107,86249,0
12763,2798,,357544372528337,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12764,2799,,359633105651538,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,161.93,23938,62087,0,0,0,125,86025,0
12765,2801,,350424063138497,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,31,0,0,0,25.737,170.01,20692,65487,0,0,0,162,86179,0
12766,2803,,357544376420275,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,25,0,0,0,32.813,131.2,26478,59590,0,0,0,146,86068,0
12767,2806,,357544372513347,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,54,0,0,0,148.476,278.81,25756,60328,0,0,0,114,86084,0
12768,2807,,357073298922341,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,13,0,0,0,2.925,268.37,26789,59268,0,0,0,163,86057,0
12769,2808,,357073298816154,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,23,0,0,0,51.547,139.67,13988,72143,0,0,0,81,86131,0
12770,2809,,357544377264847,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,48,0,0,0,70.234,192.3,14164,71921,0,0,0,55,86085,0
12771,2811,,350544507766759,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,25,0,0,0,16.674,287.45,35253,50728,0,0,0,169,85981,0
12772,2812,,357544372528345,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,4,0,0,0,1.825,183.28,20177,50220,0,0,0,103,70397,0
12773,2813,,357073293003584,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,25,0,0,0,37.525,119.85,12140,74027,0,0,0,52,86167,0
12774,2814,,350317177611484,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,24,0,0,0,327.213,419.69,24116,19064,0,0,0,71,43180,0
12775,2817,,357073298001807,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,124,0,0,0,36.068,382.39,30656,55475,0,0,0,124,86131,0
12776,2818,,354018114108792,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,80,0,0,0,120.739,295.75,28211,57924,0,0,0,156,86135,0
12777,2821,,357073298922473,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,86252,0,0,0,0,86252,0
12778,2821,,357544372528436,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,1,0,0,0,0.821,83.87,15938,47887,0,0,0,82,63825,0
12779,2821,,864636060272016,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,13,0,0,0,22.507,134.16,16258,30268,0,0,0,152,46526,0
12780,2821,,357073299744736,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,13,0,0,0,65.096,205.38,22335,50745,0,0,0,106,73080,0
12781,2822,,357073298922374,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,33,0,0,0,35.718,113.1,28608,57437,0,0,0,50,86045,0
12782,2827,,357073293019481,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,4,0,0,0,1.261,63.16,7487,78738,0,0,0,45,86225,0
12783,2828,,357073293024309,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,60,0,0,0,158.31,286.71,22415,63565,0,0,0,129,85980,0
12784,2829,,357073298922622,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,30,0,0,0,141.476,224.53,22103,64220,0,0,0,85,86323,0
12785,2832,,350424063696957,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,61,0,0,0,171.239,262.04,18542,67633,0,0,0,137,86175,0
12786,2833,,350424061533871,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,13,0,0,0,11.919,222.42,22127,60216,0,0,0,101,82343,0
12787,2834,,357073293016800,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,34,0,0,0,68.293,140.64,17174,68916,0,0,0,108,86090,0
12788,2834,,357073299637526,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,34.5,6967,56902,0,0,0,26,63869,0
12789,2835,,350544507766684,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,27,0,0,0,8.067,299.66,25284,26713,0,0,0,125,51997,0
12790,2836,,357073298921889,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12791,2838,,350544501071289,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,34,0,0,0,15.703,203.64,29165,45138,0,0,0,199,74303,0
12792,2840,,357073293003576,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,24,0,0,0,41.041,77.69,6133,79694,0,0,0,31,85827,0
12793,2841,,357073293018137,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,63,0,0,0,207.632,338.36,24466,61625,0,0,0,157,86091,0
12794,2842,,357073293020398,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,112,0,0,0,357.082,505.41,30162,56236,0,0,0,117,86398,0
12795,2844,,354017116600350,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,24,0,0,0,121.7,185.76,15158,32680,0,0,0,70,47838,0
12796,2845,,357073299487187,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,28,0,0,0,32.201,152.18,24019,62003,0,0,0,123,86022,0
12797,2847,,357073298815990,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,41,0,0,0,165.797,260.85,24258,61711,0,0,0,134,85969,0
12798,2754,,359632104844045,"2025-12-08 00:00:00","2025-12-09 00:00:00",0,0,0,14,0,0,0,27.389,274.48,22814,32175,0,0,0,0,54989,0
